,movie_title,metacritic_pos,metacritic_neg,metacritic_neu,gross_total,max_theaters,opening_weekend_gross,release_date,score,running_time_min,production_budget,genre_action,genre_adventure,genre_animation,genre_comedy,genre_documentary,genre_drama,genre_fantasy,genre_film_noir,genre_horror,genre_kids,genre_musical,genre_mystery,genre_romance,genre_sci-fi,genre_tv_series,genre_thriller,genre_war,genre_western
594,Jane Got a Gun,17.0,15.0,1.0,1513793,1210,835572,2016/01/29,5.4,98,25000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
595,The Neon Demon,63.0,23.0,14.0,1333124,783,589014,2016/06/24,5.6,117,7500000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
596,The Bronze,37.0,7.0,2.0,615816,1167,386328,2016/03/18,5.5,108,3500000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
597,Beauty and the Beast,124.0,14.0,6.0,504014165,4210,174750616,2017/03/17,7.5,90,160000000,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
598,Wonder Woman,0.0,0.0,0.0,412563408,4165,103251471,2017/06/2,6.1,75,150000000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
599,Jumanji: Welcome to the Jungle,126.0,14.0,4.0,404515480,3849,36169328,2017/12/20,5.3,119,90000000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
600,Spider-Man: Homecoming,117.0,30.0,3.0,334201140,4348,117027503,2017/07/7,6.3,133,175000000,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
601,It,96.0,43.0,9.0,327481748,4148,123403419,2017/09/8,7.6,138,35000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
602,Thor: Ragnarok,133.0,10.0,5.0,315058289,4080,122744989,2017/11/3,6.5,130,180000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
603,Despicable Me 3,74.0,27.0,8.0,264624300,4535,72434025,2017/06/30,5.6,90,75000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Justice League,92.0,53.0,7.0,229024295,4051,93842239,2017/11/17,5.3,121,300000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
605,Logan,128.0,18.0,3.0,226277068,4071,88411916,2017/03/3,6.9,135,127000000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
606,The Fate of the Furious,0.0,0.0,0.0,226008385,4329,98786705,2017/04/14,5.6,136,250000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
607,Coco,129.0,11.0,5.0,210460015,3987,50802605,2017/11/22,8.0,109,175000000,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
608,Dunkirk,95.0,49.0,6.0,188045546,4014,50513488,2017/07/21,7.1,107,150000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
609,Get Out,93.0,49.0,4.0,176040665,3143,33377060,2017/02/24,6.8,103,5000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
610,The Lego Batman Movie,131.0,9.0,6.0,175750384,4088,53003468,2017/02/10,6.4,104,80000000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,The Boss Baby,0.0,0.0,0.0,175003033,3829,50198902,2017/03/31,5.6,97,125000000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
612,The Greatest Showman,124.0,16.0,2.0,174340174,3342,8805843,2017/12/20,6.8,105,84000000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
613,Pirates of the Caribbean: Dead Men Tell No Tales,93.0,45.0,6.0,172558876,4276,62983253,2017/05/26,5.4,129,230000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
614,Hidden Figures,99.0,12.0,7.0,169607287,3416,515499,2017/01/6,6.9,127,25000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
615,Kong: Skull Island,117.0,23.0,4.0,168052812,3846,61025472,2017/03/10,5.8,120,185000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
616,Cars 3,105.0,22.0,11.0,152901115,4256,53688680,2017/06/16,5.9,109,175000000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,War for the Planet of the Apes,118.0,29.0,3.0,146880162,4100,56262929,2017/07/14,6.5,142,152000000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
618,Split,13.0,0.0,3.0,138291365,3373,40010975,2017/01/20,6.6,116,9000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
619,Wonder,83.0,70.0,5.0,132422809,3519,27547866,2017/11/17,7.0,30,20000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
620,Transformers: The Last Knight,69.0,67.0,11.0,130168683,4132,44680073,2017/06/21,4.3,149,217000000,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
621,Girls Trip,48.0,10.0,1.0,115171585,2648,31201920,2017/07/21,4.6,122,28000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,Fifty Shades Darker,47.0,43.0,5.0,114581250,3714,46607250,2017/02/10,3.6,115,55000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
623,Baby Driver,113.0,31.0,6.0,107825862,3226,20553320,2017/06/28,6.5,115,34000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
624,Pitch Perfect 3,55.0,12.0,5.0,104897530,3468,19928525,2017/12/22,4.7,93,45000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,Murder on the Orient Express,96.0,39.0,8.0,102826543,3354,28681472,2017/11/10,7.0,127,55000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
626,Annabelle: Creation,49.0,44.0,11.0,102092201,3565,35006404,2017/08/11,5.5,109,15000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
627,Kingsman: The Golden Circle,100.0,30.0,13.0,100229647,4038,39023010,2017/09/22,6.1,141,104000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
628,Blade Runner 2049,127.0,15.0,9.0,92054159,4058,32753122,2017/10/6,7.0,163,185000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
629,The Emoji Movie,38.0,78.0,6.0,86089513,4075,24531923,2017/07/28,3.5,86,50000000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
630,Power Rangers,0.0,0.0,0.0,85364450,3693,40300288,2017/03/24,4.7,123,120000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
631,Ferdinand,38.0,6.0,5.0,84410380,3630,13401586,2017/12/15,6.0,106,111000000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
632,The Mummy,83.0,53.0,8.0,80227895,4035,31688375,2017/06/9,4.3,105,195000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
633,Alien: Covenant,95.0,49.0,7.0,74262031,3772,36160621,2017/05/19,5.6,123,97000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
634,Captain Underpants: The First Epic Movie,0.0,0.0,0.0,73921000,3529,23851539,2017/06/2,5.1,89,38000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,A Bad Moms Christmas,25.0,22.0,2.0,72110659,3615,16759161,2017/11/1,4.2,104,28000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,The Shape of Water,106.0,40.0,6.0,63859435,2341,166564,2017/12/22,6.5,119,19500000,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
637,The Lego Ninjago Movie,53.0,17.0,3.0,59281555,4047,20433071,2017/09/22,5.3,101,70000000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Baywatch,72.0,31.0,11.0,58060186,3647,18503871,2017/05/25,4.1,116,60000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,The Shack,26.0,9.0,2.0,57386418,2888,16172119,2017/03/3,5.0,132,20000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
640,Darkest Hour,97.0,29.0,5.0,56468410,1733,175006,2017/12/22,6.7,125,30000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
641,Happy Death Day,68.0,36.0,5.0,55683845,3535,26039025,2017/10/13,5.5,96,5000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
642,Lion,95.0,11.0,11.0,51738905,1802,123360,2017/01/6,7.3,120,12000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
643,Atomic Blonde,100.0,37.0,9.0,51687870,3326,18286420,2017/07/28,5.9,115,30000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
644,American Made,83.0,17.0,4.0,51342000,3098,16776390,2017/09/29,6.4,114,50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
645,Lady Bird,135.0,12.0,4.0,48958273,1557,364437,2017/11/24,6.6,94,10000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
646,Snatched,54.0,14.0,7.0,45852178,3511,19542248,2017/05/12,4.2,91,42000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,The Great Wall,77.0,21.0,5.0,45540830,3328,18469620,2017/02/17,4.6,92,150000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
648,Smurfs: The Lost Village,35.0,8.0,6.0,45020282,3610,13210449,2017/04/7,5.2,89,60000000,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
649,Going in Style,36.0,15.0,1.0,45018541,3076,11932330,2017/04/7,6.2,97,24000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,All Eyez on Me,22.0,17.0,3.0,44922302,2471,26435354,2017/06/16,5.3,129,45000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
651,xXx: Return of Xander Cage,35.0,27.0,4.0,44898413,3651,20130142,2017/01/20,4.0,107,85000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
652,47 Meters Down,40.0,18.0,7.0,44307191,2471,11205561,2017/06/16,5.1,87,5300000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
653,The Big Sick,97.0,15.0,3.0,42873127,2597,421577,2017/07/14,6.5,119,5000000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
654,Valerian and the City of a Thousand Planets,116.0,24.0,3.0,41189488,3553,17007624,2017/07/21,5.7,137,180000000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
655,The Star,0.0,0.0,0.0,40852824,2976,9812674,2017/11/17,8.1,124,20000000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
656,Ghost in the Shell,94.0,45.0,2.0,40563557,3440,18676033,2017/03/31,5.7,107,110000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
657,Jigsaw,40.0,24.0,3.0,38052832,2941,16640452,2017/10/27,5.0,91,10000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
658,American Assassin,40.0,27.0,3.0,36249674,3154,14846778,2017/09/15,5.1,111,63000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
659,Geostorm,34.0,57.0,5.0,33700160,3246,13707376,2017/10/20,4.4,109,100000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
660,Monster Trucks,30.0,12.0,4.0,33370166,3119,10950705,2017/01/13,4.4,104,125000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
661,Fist Fight,21.0,19.0,5.0,32187017,3185,12201873,2017/02/17,4.3,91,25000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,How to Be a Latin Lover,16.0,5.0,1.0,32149404,1203,12252439,2017/04/28,4.5,115,10000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Patriots Day,55.0,22.0,2.0,31886361,3120,161306,2017/01/13,6.3,130,40000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
664,Kidnap,20.0,16.0,4.0,30971040,2418,10016323,2017/08/4,5.2,94,21000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
665,Underworld: Blood Wars,32.0,20.0,1.0,30353973,3070,13688751,2017/01/6,4.6,91,35000000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
666,Life,89.0,45.0,9.0,30234022,3146,12501936,2017/03/24,8.5,117,75000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
667,The Nut Job 2: Nutty by Nature,13.0,11.0,3.0,28370522,4003,8342311,2017/08/11,5.0,95,40000000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,Rings,136.0,11.0,5.0,27793018,2931,13002632,2017/02/3,8.0,180,25000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
669,Logan Lucky,114.0,8.0,3.0,27780977,3031,7600036,2017/08/18,6.3,119,29000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Home Again,27.0,8.0,7.0,27020284,3036,8567881,2017/09/8,4.5,97,15000000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
671,Resident Evil: The Final Chapter,34.0,52.0,6.0,26830068,3104,13601682,2017/01/27,4.5,106,40000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
672,The House,29.0,36.0,3.0,25584504,3134,8724795,2017/06/30,6.3,97,40000000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
673,All the Money in the World,70.0,20.0,2.0,25113707,2123,5584684,2017/12/25,6.2,132,50000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
674,Gifted,59.0,6.0,2.0,24801212,2215,446380,2017/04/12,6.5,101,7000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
675,Downsizing,82.0,29.0,6.0,24449754,2668,4954287,2017/12/22,5.3,135,68000000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
676,The Bye Bye Man,16.0,32.0,8.0,22395806,2220,13501349,2017/01/13,4.1,96,7400000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
677,Rough Night,44.0,21.0,5.0,22105643,3162,8004283,2017/06/16,4.2,101,20000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,My Little Pony: The Movie,60.0,11.0,0.0,21885107,2528,8885899,2017/10/6,4.5,86,6500000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
679,The Disaster Artist,99.0,24.0,3.0,21120616,1010,1211345,2017/12/8,6.8,106,10000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Sleepless,17.0,9.0,3.0,20783704,1803,8344128,2017/01/13,6.0,101,30000000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
681,Diary of a Wimpy Kid: The Long Haul,25.0,21.0,0.0,20738724,3174,7126084,2017/05/19,4.4,90,22000000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
682,The Circle,51.0,32.0,2.0,20497844,3163,9034148,2017/04/28,5.0,110,18000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
683,CHIPS,19.0,5.0,2.0,18600152,2464,7722802,2017/03/24,4.7,100,25000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Mother!,68.0,72.0,10.0,17800004,2368,7534673,2017/09/15,5.1,110,30000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Father Figures,0.0,0.0,0.0,17501244,2902,3287451,2017/12/22,4.4,113,25000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Flatliners,18.0,23.0,3.0,16883115,2552,6574326,2017/09/29,4.4,108,26000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
687,Detroit,28.0,53.0,7.0,16790139,3007,350190,2017/08/4,6.9,143,40000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
688,The Case for Christ,17.0,3.0,0.0,14682684,1386,3967885,2017/04/7,5.0,112,3000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
689,Wish Upon,37.0,16.0,7.0,14301505,2250,5467084,2017/07/14,4.5,90,12000000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
690,It Comes at Night,55.0,82.0,6.0,13985117,2533,5988370,2017/06/9,5.5,97,5000000,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
691,Battle of the Sexes,70.0,9.0,4.0,12638526,1822,518332,2017/09/29,6.0,121,25000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
692,Before I Fall,35.0,8.0,3.0,12241122,2346,4690214,2017/03/3,5.5,99,5000000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
693,Unforgettable,17.0,13.0,4.0,11368012,2417,4785431,2017/04/21,4.2,100,18000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
694,The Beguiled,60.0,20.0,7.0,10709995,941,229292,2017/06/30,7.2,109,10000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
695,Live by Night,46.0,30.0,14.0,10378555,2822,33336,2017/01/13,5.7,129,65000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
696,The Belko Experiment,18.0,23.0,3.0,10166820,1341,4137230,2017/03/17,5.3,88,5000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
697,Marshall,40.0,6.0,6.0,10051659,821,3000805,2017/10/13,6.4,118,12000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698,Thank You for Your Service,32.0,12.0,2.0,9536300,2083,3817700,2017/10/27,5.7,108,20000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
699,Rock Dog,16.0,5.0,8.0,9420546,2077,3704749,2017/02/24,5.1,80,60000000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,The Lost City of Z,67.0,18.0,4.0,8580410,866,110175,2017/04/21,5.9,140,30000000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
701,The Promise,48.0,24.0,1.0,8224288,2251,4095718,2017/04/21,6.3,134,90000000,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
702,Silence,83.0,22.0,7.0,7100177,1580,130880,2017/01/13,8.2,115,46500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
703,Birth of the Dragon,13.0,7.0,1.0,6901965,1633,2702430,2017/08/25,5.4,103,31000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
704,The Snowman,30.0,33.0,6.0,6700035,1815,3372565,2017/10/20,4.6,125,35000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
705,Same Kind of Different as Me,9.0,1.0,1.0,6423605,1362,2591985,2017/10/20,5.6,120,6500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
706,Just Getting Started,10.0,5.0,3.0,6069605,2161,3201459,2017/12/8,3.5,91,22000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,All Saints,8.0,2.0,2.0,5802208,846,1514278,2017/08/25,4.9,108,2000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
708,20th Century Women,49.0,8.0,5.0,5664764,650,111200,2017/01/20,6.8,118,7000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
709,Stronger,49.0,8.0,1.0,4211129,645,1611040,2017/09/29,5.9,116,30000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
710,A Monster Calls,62.0,18.0,3.0,3740823,1523,30909,2017/01/6,6.6,100,43000000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
711,Table 19,23.0,14.0,2.0,3614896,868,1597928,2017/03/3,4.3,87,5000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Phoenix Forgotten,8.0,3.0,1.0,3600146,1626,1816499,2017/04/21,4.5,80,2800000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
713,LBJ,16.0,10.0,2.0,2470979,659,1110565,2017/11/3,5.9,98,20000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
714,Tulip Fever,20.0,7.0,4.0,2455635,772,1158017,2017/09/1,5.4,107,25000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
715,Collide,11.0,7.0,1.0,2280004,2045,1512824,2017/02/24,4.7,99,29200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
716,Free Fire,26.0,4.0,0.0,1799312,1070,994431,2017/04/21,5.5,91,10000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
717,Black Panther,97.0,53.0,5.0,700059566,4084,202003951,2018/02/16,5.9,134,200000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
718,Avengers: Infinity War,316.0,108.0,15.0,678815482,4474,257698183,2018/04/27,7.5,156,300000000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
719,Incredibles 2,124.0,20.0,6.0,608581744,4410,182687905,2018/06/15,6.7,118,200000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,Jurassic World: Fallen Kingdom,95.0,60.0,1.0,417719760,4485,148024610,2018/06/22,5.6,128,170000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
721,Aquaman,125.0,16.0,8.0,335061807,4184,67873522,2018/12/21,5.6,139,160000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
722,Deadpool 2,129.0,19.0,3.0,318491426,4349,125507153,2018/05/18,6.8,111,110000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
723,Ant-Man and the Wasp,133.0,18.0,2.0,216648740,4206,75812205,2018/07/6,6.0,118,130000000,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
724,Bohemian Rhapsody,117.0,26.0,5.0,216428042,4000,51061119,2018/11/2,7.3,134,55000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
725,A Star Is Born,134.0,17.0,9.0,215288866,3904,42908051,2018/10/5,6.9,111,36000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
726,Solo: A Star Wars Story,87.0,61.0,5.0,213767512,4381,84420489,2018/05/25,6.0,135,275000000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
727,Venom,116.0,25.0,4.0,213515506,4250,80255756,2018/10/5,5.4,95,116000000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
728,Ralph Breaks the Internet,105.0,35.0,2.0,201091711,4017,56237634,2018/11/21,6.5,112,175000000,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
729,A Quiet Place,103.0,44.0,6.0,188024361,3808,50203562,2018/04/6,6.6,95,17000000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
730,Crazy Rich Asians,133.0,9.0,5.0,174532921,3865,26510140,2018/08/15,5.5,120,30000000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
731,Mary Poppins Returns,125.0,17.0,4.0,171958438,4090,23523121,2018/12/19,5.5,130,130000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
732,Hotel Transylvania 3: Summer Vacation,0.0,0.0,0.0,167510016,4267,44076225,2018/07/13,5.3,97,65000000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
733,Fantastic Beasts: The Crimes of Grindelwald,0.0,0.0,0.0,159555901,4163,62163104,2018/11/16,5.7,134,200000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
734,Halloween,64.0,50.0,2.0,159342015,3990,76221545,2018/10/19,6.7,93,15000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
735,The Meg,0.0,0.0,0.0,145443742,4118,45402195,2018/08/10,4.5,113,178000000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
736,Ready Player One,127.0,20.0,8.0,137690172,4234,41764050,2018/03/29,6.7,140,150000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
737,Bumblebee,119.0,12.0,8.0,127195589,3597,21654047,2018/12/21,5.8,114,102000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
738,The Nun,55.0,62.0,10.0,117450119,3876,53807379,2018/09/7,4.3,96,22000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
739,Creed II,86.0,15.0,6.0,115715889,3752,35574710,2018/11/21,6.3,130,50000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
740,Peter Rabbit,40.0,11.0,1.0,115253424,3725,25010928,2018/02/9,5.6,95,50000000,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
741,The Mule,4.0,3.0,0.0,103804407,3329,17509431,2018/12/14,5.8,103,50000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
742,The Equalizer 2,67.0,31.0,6.0,102084362,3388,36011640,2018/07/20,5.8,120,77000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
743,Rampage,83.0,41.0,6.0,101028233,4115,35753093,2018/04/13,5.5,85,120000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
744,A Wrinkle in Time,80.0,47.0,10.0,100478608,3980,33123609,2018/03/9,3.3,109,103000000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
745,Fifty Shades Freed,52.0,22.0,6.0,100407760,3768,38560195,2018/02/9,3.5,105,55000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
746,Christopher Robin,0.0,0.0,0.0,99215042,3602,24585139,2018/08/3,6.1,104,75000000,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
747,Green Book,128.0,16.0,6.0,85080171,2648,320429,2018/11/21,7.6,130,23000000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
748,I Can Only Imagine,30.0,6.0,4.0,83482352,2894,17108914,2018/03/16,5.7,110,7000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
749,Smallfoot,34.0,9.0,1.0,83240103,4131,23045635,2018/09/28,5.9,96,80000000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,The Post,0.0,0.0,0.0,81903458,2851,526011,2018/01/12,6.7,116,50000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
751,The First Purge,36.0,35.0,7.0,69488745,3038,17374280,2018/07/4,4.5,97,13000000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
752,Game Night,117.0,11.0,4.0,69179066,3502,17005332,2018/02/23,5.7,98,37000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,Book Club,48.0,10.0,3.0,68566296,3169,13582231,2018/05/18,4.8,104,10000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
